name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rf0077,1613,14.245041,14.084831,11.288725,0.000952721,0.002586365,0.002586365,0.066240564,0.20476373,,,13.8905,13.3933,8.50807,6.38553,23.020134,9.8840275,0.16020966,0.0027562579999999997,2.7961063,0.054137535,5644.7,-16.861588,0.026,8.89,8.846667,9.169904,0.2297211834538835,0.0055011071661536124,0.0,,0.2297211834538835,,-999.0,-999.0,-999.0,-999.0
rf0078,1614,14.126772,14.201326000000002,12.000931,0.001227379,0.002628326,0.002628326,0.051798015999999995,0.08525408,0.0,0.0,13.691799,13.65785,,,30.988853000000002,13.121939000000001,-0.07455444,0.002900786,2.2003956000000002,0.08672120400000001,5573.3,-13.740186,0.2336,9.39,8.076625,9.410609,0.012961029180704959,0.002788609227368203,-0.0,0.0,0.012961029180704959,0.002788609227368203,-999.0,-999.0,-999.0,-999.0
rf0079,1615,15.121258,15.338125,12.553571,0.0033245090000000002,0.01515007,0.01515007,0.083599076,5.362779,0.27072206,0.0,14.8640995,11.273905000000001,14.3517,,10.98015,3.1127388,-0.21686745,0.015510544,2.7845545,0.31255552,5320.23,-15.030786,0.0469,8.57,8.594111,8.883253,0.04254818724125167,0.0018379322113590152,0.0,0.0,0.04254818724125167,0.0018379322113590152,-999.0,-999.0,-999.0,-999.0
rf0080,1616,11.370947,11.390601,10.346239,0.0009441380000000001,0.0026626590000000004,0.0026626590000000004,0.031771075,0.22316238,,0.0,11.2921505,11.4740505,9.24376,,147.84666,75.72225999999999,-0.019654274,0.002825092,1.0443620999999998,0.26360473,5363.1,-15.647725,0.2028,10.35,8.866194,10.364027,0.07510279001751544,0.014028130449858714,0.0,,0.07510279001751544,,-999.0,-999.0,-999.0,-999.0
rf0081,1617,10.932473,10.995167,12.283430000000001,0.0006961819999999999,0.001754761,0.001754761,0.04126011,0.38904938,0.0,0.0,10.6911,10.5659,,,210.54497999999998,115.016624,-0.06269359599999999,0.002484687,-1.2882633,1.2304533000000002,5320.23,-14.098187,0.4265,9.450001,8.101234,9.469032,0.018023610896653285,0.007080058496579888,-0.0,0.0,0.018023610896653285,0.007080058496579888,-999.0,-999.0,-999.0,-999.0
rf0560,1618,16.04423,16.26078,,0.00560379,0.01907587,0.01907587,0.49839392,,0.0,0.0,15.2886,14.9267,,,6.381085,1.973429,-0.21655083,0.019881934,-999.0,0.033389524,5573.3,-12.613616,1.9351,8.67,7.442709,8.695,0.004592110798858877,0.008184494466659947,-0.0,0.0,0.004592110798858877,0.008184494466659947,-999.0,-999.0,-999.0,-999.0
rf0082,1619,13.026507,13.052507,,0.0008821489999999999,0.002418995,0.002418995,0.045171123,0.04031476,0.0,0.0,12.6853,12.6523,,,49.59083,19.425635999999997,-0.026000022999999997,0.002574825,-999.0,0.033389524,5320.23,-14.575339,0.2074,9.690001,8.284313,9.706738,0.027970700852345105,0.005343033327017909,-0.0,0.0,0.027970700852345105,0.005343033327017909,-999.0,-999.0,-999.0,-999.0
rf0083,1620,15.716381,15.93595,15.326391000000001,0.001529217,0.005869389,0.005869389,0.095725805,,0.0,0.0,15.07155,13.8079,,,13.67304,4.2133036,-0.2195692,0.00606533,0.60955906,1.8476928,5320.23,-16.330475,0.0595,8.35,9.077321,9.151904,0.14085011706781264,0.007718796949462985,-0.0,0.0,0.14085011706781264,0.007718796949462985,-999.0,-999.0,-999.0,-999.0
rf0084,1621,12.951552000000001,12.865045,10.304281,0.0017628670000000002,0.00423193,0.00423193,0.031786017,0.03942842,1.6126236,,12.7215,12.41315,10.24588,6.385055,55.326,23.726269,0.0865078,0.004584422,2.5607634,0.10954356,5320.23,-17.71114,0.0171,9.41,9.682552,9.868345,0.5023692225926154,0.007912156801584044,0.0,,0.5023692225926154,,-999.0,-999.0,-999.0,-999.0
rf0085,1622,13.568673,13.642153,11.366014,0.0030384059999999996,0.012383461,0.012383461,0.033204097,1.0552714,,0.0,13.4544,13.73125,10.5831,,26.885262,6.384530000000001,-0.07347965,0.012750765,2.2761392999999996,0.36513829999999997,5320.23,-15.887902,0.0239,9.07,8.388358,9.152118,0.09369744958269739,0.0020625353704681066,0.0,,0.09369744958269739,,-999.0,-999.0,-999.0,-999.0
rf0086,1623,14.202297,14.334956,,0.001904488,0.005934715,0.005934715,0.21656847,0.15055197,0.0,0.0,13.248899,13.37235,,,21.679968,7.6126356,-0.13265896,0.00623281,-999.0,0.033389524,5320.23,-13.365575,5.0176,9.25,8.345745,9.3010235,0.009179028869752196,0.04241982460985364,-0.0,0.0,0.009179028869752196,0.04241982460985364,-999.0,-999.0,-999.0,-999.0
rf0561,1624,17.318835999999997,17.183914,13.766585999999998,0.00643158,0.019081116000000002,0.019081116000000002,0.8901601,,0.27791905,0.36484,15.941999,15.1025,12.3322,10.116085,3.9430528,1.5092125,0.13492203,0.020135893000000002,3.417328,0.23713045,5320.23,-14.495427,0.1173,8.15,8.233894,8.495,0.02598589549568156,0.0028074455730387367,0.0,0.0,0.02598589549568156,0.0028074455730387367,-999.0,-999.0,-999.0,-999.0
rf0562,1625,-999.0,16.808273,,-999.0,-999.0,-999.0,0.30307403,0.22558767,0.0,0.0,14.6689,14.4456,,,-999.0,-999.0,-999.0,0.002484687,-999.0,0.033389524,5226.82,-12.337708,0.7695,8.39,7.951798,8.525001,0.0035616386869128515,0.002524260610857491,-0.0,0.0,0.0035616386869128515,0.002524260610857491,-999.0,-999.0,-999.0,-999.0
rf0087,1626,12.343237,12.389342999999998,12.328078999999999,0.000660896,0.001505852,0.001505852,0.031469422999999996,0.03140602,,0.0,12.0361,12.0647,9.91483,,70.40473,34.845909999999996,-0.04610634,0.002484687,0.061264038,0.32223767,5661.05,-15.519261,0.2788,10.01,8.724451,10.0319395,0.0667222593339636,0.017133224595570762,0.0,,0.0667222593339636,,-999.0,-999.0,-999.0,-999.0
rf0088,1627,14.343,14.540578,12.870271,0.003053665,0.010761261000000001,0.010761261000000001,0.34485376,0.021781646,0.0,0.0,14.0321,12.0604,,,12.212681,3.9459832,-0.19757748,0.011186133999999999,1.6703072,0.95334595,5497.65,-14.602401,0.0811,8.99,7.5974984,9.007243,0.02867655654543734,0.00214202056143049,-0.0,0.0,0.02867655654543734,0.00214202056143049,-999.0,-999.0,-999.0,-999.0
rf0089,1628,15.331884,15.1662245,,0.007084846999999999,0.022019386000000002,0.022019386000000002,0.28905243,,0.0,0.0,14.38455,13.8713,,,5.950988300000001,2.2795042999999997,0.1656599,0.023131113,-999.0,0.033389524,5497.65,-16.551392,0.2319,8.51,9.051428,9.16116,0.1726326365659512,0.03687222619751263,-0.0,0.0,0.1726326365659512,0.03687222619751263,-999.0,-999.0,-999.0,-999.0
rf0090,1629,15.051504000000001,15.159054999999999,,0.001522541,0.005062103,0.005062103,0.04942482,0.75511706,0.0,0.0,14.546048999999998,13.7921,,,17.638634,5.676488,-0.10755062,0.0052861159999999996,-999.0,0.033389524,5226.82,-12.707629,0.8342,8.89,7.625288,8.91299,0.005007476488784927,0.0038473793639766866,-0.0,0.0,0.005007476488784927,0.0038473793639766866,-999.0,-999.0,-999.0,-999.0
rf0091,1630,15.583634,15.689772,13.333803,0.003331184,0.011847496,0.011847496,0.39818877,0.52311736,0.1730859,0.0,14.41625,14.344299,13.4615,,10.853508999999999,2.9006803,-0.106137276,0.012306906999999999,2.3559685,0.41606417,5226.82,-15.547648,0.0843,8.030001,8.698968,8.783296,0.06848991535196827,0.005317771488082074,0.002544562396229418,0.00040564906146391225,0.0710344777481977,0.0053332208617799795,-999.0,-999.0,-999.0,-999.0
rf0092,1631,12.120004,12.056713,9.130677,0.000671387,0.001407623,0.001407623,0.032343987000000005,0.01760352,0.023117322000000003,0.124438375,11.856199,11.774349,8.739094999999999,6.3684650000000005,86.616714,43.774570000000004,0.06329059599999999,0.002484687,2.926036,0.033389524,5661.05,-17.694553,0.0205,9.91,8.67824,9.934751,0.49475234877263846,0.009341515549373685,-999.0,-999.0,0.8074327137046942,0.024569416334483046,-999.0,-999.0,-999.0,-999.0
rf0093,1632,10.503212,10.530505999999999,9.598073,0.000448227,0.000860214,0.000860214,0.032478433,0.027786411,,,10.3625,10.4075,8.93393,7.92612,196.85638,117.697556,-0.027294159,0.002484687,0.9324331,0.06317629,5661.05,-16.70747,0.0337,10.71,9.293414,10.726331,0.19932166353128716,0.006186718033056404,0.0,,0.19932166353128716,,-999.0,-999.0,-999.0,-999.0
rf0094,1633,10.09273,10.217010499999999,,0.001564026,0.005363464,0.005363464,0.21336526,0.31218909999999994,,0.0,9.901155000000001,10.1001,9.95925,,404.8499,231.41407999999998,-0.12428093,0.005586853,-999.0,0.033389524,5226.82,-16.882744,0.1395,10.87,9.130166,10.877834,0.2342417824183878,0.030096389634592595,0.0,,0.2342417824183878,,-999.0,-999.0,-999.0,-999.0
rf0563,1634,15.476496,15.50581,,0.0030412670000000003,0.009721756,0.009721756,0.09222528,1.6501808,0.0,0.0,14.813049,13.8445,,,11.105678,3.6212306000000005,-0.029314041000000002,0.010186356,-999.0,0.033389524,5226.82,-13.249223,0.7726,8.77,8.045316,8.845,0.008246231478323221,0.005867946458503432,-0.0,0.0,0.008246231478323221,0.005867946458503432,-999.0,-999.0,-999.0,-999.0
rf0095,1635,14.747485000000001,14.739479000000001,,0.00493145,0.01835537,0.01835537,0.18519568,0.37159625,0.0,0.0,14.5206,4.84426,,,11.115026,3.1567543,0.008006095999999999,0.019006282,-999.0,0.033389524,5320.23,-13.365106,1.0654,8.91,7.6177382,8.931611,0.009175063561696905,0.009003215553968656,-0.0,0.0,0.009175063561696905,0.009003215553968656,-999.0,-999.0,-999.0,-999.0
rf0564,1636,-999.0,15.560573000000002,,-999.0,-999.0,-999.0,0.19414254,0.11457690599999999,0.0,1.2130377,14.89245,14.707398999999999,,11.219351,-999.0,-999.0,-999.0,0.002484687,-999.0,0.033389524,5661.05,-13.447335,0.3358,8.43,8.309626,8.675,0.00989692484755176,0.0030609541113471002,0.0,0.0,0.00989692484755176,0.0030609541113471002,-999.0,-999.0,-999.0,-999.0
rf0096,1637,13.658838000000001,13.757462,,0.001653671,0.0050277709999999995,0.0050277709999999995,0.06192724,0.13354312,0.0,0.0,13.52845,13.622299,,,31.02376,11.583592,-0.098623276,0.005292741,-999.0,0.033389524,5661.05,-13.875808,1.0451,9.55,8.020185,9.562637,0.014685544534744239,0.014135902777677747,-0.0,0.0,0.014685544534744239,0.014135902777677747,-999.0,-999.0,-999.0,-999.0
rf0097,1638,9.899413000000001,9.952283999999999,9.599017,0.000724793,0.002002716,0.002002716,0.032788895,0.017849808999999998,0.7003108,,9.763819999999999,9.834595,10.250441,7.54552,399.31464,250.90682999999999,-0.05287075,0.002484687,0.35326672,0.23686970000000002,5226.82,-16.687016,0.0982,10.889999,9.21514,10.899085,0.19560189992415214,0.017691321372891138,0.0,,0.19560189992415214,,-999.0,-999.0,-999.0,-999.0
rf0098,1639,11.729434,11.665747999999999,8.505034,0.001111031,0.001929283,0.001929283,0.031615917,0.106490426,0.23336719,0.78734183,11.6126,11.61475,8.4016,6.584135000000001,139.5763,72.148895,0.06368637,0.002484687,3.1607132,0.033389524,5661.05,-16.86037,0.0404,10.17,9.457225,10.246911,0.2294641233016396,0.008538308785486514,0.0,0.0,0.2294641233016396,0.008538308785486514,-999.0,-999.0,-999.0,-999.0
rf0565,1640,15.6007395,15.741907999999999,,0.007985115,0.029198647,0.029198647,0.84585595,,0.0,0.0,14.23755,13.7467,,,4.788404,1.6197171000000001,-0.1411686,0.030270828,-999.0,0.033389524,5811.8,-15.3207655,0.0563,8.35,8.850922,8.970032,0.0555740331913813,0.0028817470387419476,-0.0,0.0,0.0555740331913813,0.0028817470387419476,-999.0,-999.0,-999.0,-999.0
rf0099,1641,14.060217000000002,14.334767999999999,12.111934,0.002231598,0.008337975,0.008337975,0.03141284,0.5945636,,0.0,,13.509001000000001,11.05,,20.467043,6.247502,-0.2745514,0.008631446,2.2228346,0.39581025,5910.5,-17.614166,0.059,8.85,9.596033,9.667716,0.45944476871411205,0.024966682192958774,0.0,,0.45944476871411205,,-999.0,-999.0,-999.0,-999.0
rf0100,1642,14.132851,14.206692000000002,,0.001993179,0.005851746,0.005851746,0.04086552,0.40804002,0.0,0.0,13.813498999999998,13.2757,,,21.217106,7.358685,-0.073841095,0.006181884,-999.0,0.033389524,5226.82,-14.00673,0.3038,9.09,7.691422,9.107009,0.016567559295716013,0.0046357662629074575,-0.0,0.0,0.016567559295716013,0.0046357662629074575,-999.0,-999.0,-999.0,-999.0
rf0101,1643,15.58076,15.829945,,0.003774643,0.014126301,0.014126301,0.09262939,,0.0,0.0,15.24975,11.0214,,,8.687046,3.0594485000000002,-0.24918461,0.014621911999999999,-999.0,0.033389524,5226.82,-13.193454,0.42,8.83,7.826091,8.871038,0.007833371859842434,0.0030302143109766644,-0.0,0.0,0.007833371859842434,0.0030302143109766644,-999.0,-999.0,-999.0,-999.0
rf0102,1644,15.545687,15.369109,,0.008838654,0.024411201,0.024411201,0.4603894,,0.0,0.0,15.098351000000001,14.481,,,7.450802,2.7829185,0.17657757,0.02596206,-999.0,0.033389524,6041.9,-17.21938,0.2255,8.43,9.565418,9.596104,0.3193873559155304,0.06633461224273965,-0.0,0.0,0.3193873559155304,0.06633461224273965,-999.0,-999.0,-999.0,-999.0
rf0103,1645,14.175434,13.993172,11.800687,0.002758026,0.006436348000000001,0.006436348000000001,0.03141284,0.35809994,0.64727575,0.0,,12.24,10.406965,,14.219674,5.6506767,0.18226242,0.007002377,2.1924848999999997,0.25274843,5425.3,-15.861178,0.0525,9.07,8.485072,9.170391,0.09141931632623503,0.004420514247770667,0.0,0.0,0.09141931632623503,0.004420514247770667,-999.0,-999.0,-999.0,-999.0
rf0104,1646,15.048785999999998,15.201791,13.328687,0.0039625170000000005,0.011434555,0.011434555,0.2248065,2.6543807999999998,0.0,0.90708417,14.555099499999999,12.783199,,10.326005,9.935813000000001,3.3272800000000005,-0.15300465,0.012101677,1.8731041000000002,0.8238337,5408.4,-16.23285,0.0224,8.63,8.909151,9.092658,0.12873774589840517,0.0026560103391917475,0.0,0.0,0.12873774589840517,0.0026560103391917475,-999.0,-999.0,-999.0,-999.0
rf0105,1647,16.794971,16.932024,15.255441000000001,0.0026245120000000003,0.008947372,0.008947372,0.5225801,0.17278184,0.15555432,0.0,15.375998999999998,15.08385,14.4023,,7.955019999999999,2.591556,-0.13705254,0.009324351,1.6765832999999999,0.60486734,6014.3,-16.423779,0.4425,8.190001,8.563106,8.7164755,0.15348944172459433,0.06255579566673196,0.0014164072950698617,0.00020292983936803918,0.1549058490196642,0.06255612481618109,-999.0,-999.0,-999.0,-999.0
rf0106,1648,13.631341,13.955729000000002,,0.0045051579999999996,0.041456223,0.041456223,0.12859482,,0.0,0.0,13.41635,13.9116,,,25.696920000000002,11.02405,-0.32438755,0.0417003,-999.0,0.033389524,5308.2,-17.536003,0.0685,9.030001,9.588368,9.694376,0.42753091457610093,0.02697326558051288,-0.0,0.0,0.42753091457610093,0.02697326558051288,-999.0,-999.0,-999.0,-999.0
rf0107,1649,14.97468,14.8699875,14.743163000000001,0.0017967220000000002,0.004390717,0.004390717,0.11521979,0.8828405,0.0,0.0,14.458098999999999,13.26075,,,15.25317,6.228372,0.10469246,0.0047441129999999995,0.12682438,0.8267376000000001,5291.3,-16.725407,0.0435,8.49,8.91,9.049938,0.20264161704501704,0.008118834306659176,-0.0,0.0,0.20264161704501704,0.008118834306659176,-999.0,-999.0,-999.0,-999.0
rf0108,1650,15.381792,15.112411499999999,13.629897,0.003404617,0.007994652,0.007994652,0.122615084,0.7106336,0.0529923,0.2701073,14.947451000000001,13.6556,13.14105,9.20403,10.426292,4.1818814,0.26938057,0.008689411999999999,1.4825144,0.9884938,5975.4,-14.886996,0.0409,8.690001,8.848814,9.077657,0.037270467723800126,0.0014039897252580845,0.004467370683351458,0.00021804214175219798,0.04173783840715158,0.0014208200182324843,-999.0,-999.0,-999.0,-999.0
rf0109,1651,13.363662,13.366260999999998,10.557738,0.001179695,0.003665924,0.003665924,0.14793612,0.13202882,0.6058766999999999,0.34247726,12.7735,12.9632,9.621135,7.461939999999999,43.73919,16.646778,-0.002598763,0.003851062,2.8085222,0.06829095,5564.3,-17.303635,0.0486,9.35,9.591507,9.788359,0.3451592549874543,0.015450102548339515,0.0,0.0,0.3451592549874543,0.015450102548339515,-999.0,-999.0,-999.0,-999.0
rf0566,1652,16.948193,17.60401,14.739506,0.008089542,0.022401928999999998,0.022401928999999998,18.333633,0.19939494,0.0,0.0,13.65315,18.3426,14.748,,3.9086241999999998,0.99039364,-0.65581703,0.02381779,2.8645039,1.4044896,5923.5,-14.669309,0.7104,8.07,8.274163,8.485,0.03049927362726322,0.01995575536382603,0.0009992977041518923,0.0,0.031498571331415114,0.01995575536382603,-999.0,-999.0,-999.0,-999.0
rf0567,1653,16.693642,16.653934,13.057596,0.009567499,0.026690722000000004,0.026690722000000004,0.3185123,,0.0,0.0,15.513848999999999,14.1804,,,2.7839897000000002,1.3543731,0.039707184,0.028353687000000002,3.5963383,0.34645194,5510.44,-14.206834,0.2928,8.13,8.267156,8.505,0.019920446831806257,0.005372121637606805,-0.0,0.0,0.019920446831806257,0.005372121637606805,-999.0,-999.0,-999.0,-999.0
rf0110,1654,16.74575,17.622591,,0.020463943000000002,0.16704560000000002,0.16704560000000002,13.659185999999998,0.01756239,0.0,0.0,15.336599,,,,1.8557441000000003,0.6461616,-0.8768405999999999,0.16829439999999998,-999.0,0.033389524,6132.5,-15.708146,0.1208,8.15,9.007995,9.064395,0.07940051902270241,0.0088341752528113,-0.0,0.0,0.07940051902270241,0.0088341752528113,-999.0,-999.0,-999.0,-999.0
rf0111,1655,14.02982,14.079123999999998,11.852404,0.001923561,0.0055065159999999995,0.0055065159999999995,0.062310297,0.47761750000000003,,0.0,13.687999999999999,13.93425,10.7572,12.3332,23.061104,9.302321000000001,-0.04930401,0.005832821,2.2267208,0.200149,5365.07,-17.230034,0.0191,8.91,8.768509,9.146021,0.32253741002686265,0.005673999107621344,0.0014561002982906633,,0.32399351032515333,,-999.0,-999.0,-999.0,-999.0
rf0112,1656,15.909378,17.974806,,0.009481907,0.20533216,0.20533216,1.3573164,,0.0,0.14083099999999998,14.98065,15.4098,,10.7062,5.480578400000001,2.319569,-2.0654278,0.20555097,-999.0,0.033389524,5365.07,-15.654893,0.0958,8.39,8.7777405,8.926807,0.07560026403431612,0.00667059556139069,0.006516153267058021,0.0008452111818058785,0.08211641730137414,0.006723929437872981,-999.0,-999.0,-999.0,-999.0
rf0568,1657,14.987217000000001,14.535578,11.640517,0.009507179000000001,0.023141861,0.023141861,0.22828276,0.31449372,0.03584802,0.30225396,14.8810005,14.56515,11.30865,9.536825,8.024347,3.019915,0.45163918,0.025018638,2.8950605,0.4530098,5365.07,-13.392325,1.2408,8.59,8.151797,8.725,0.009407994378202516,0.010751645473762401,0.01947281985935799,0.0006429388950239255,0.028880814237560504,0.01077085190763526,-999.0,-999.0,-999.0,-999.0
rf0569,1658,16.67609,17.096466,,0.003978729,0.020401001000000002,0.020401001000000002,0.7043219000000001,0.74486786,0.0,0.0,15.2824,15.615998999999999,17.8423,10.5641,5.4979949999999995,1.8545046000000003,-0.42037582,0.020785358,-999.0,0.033389524,6163.0,-15.182954,0.3371,8.05,8.792828,8.865,0.04894948762393073,0.015197861197571431,-999.0,-999.0,0.05388121220378962,0.015197861197571431,-999.0,-999.0,-999.0,-999.0
rf0113,1659,10.324709,10.407705,8.590911,0.005128861,0.017653465,0.017653465,0.04430008,0.04454762,0.35316718,0.5351336999999999,10.2806,10.43085,8.94368,6.478265,268.84787,141.53516000000002,-0.08299637,0.018383417,1.8167944,1.6853571,5365.07,-17.082596,0.2376,10.690001,8.604327,10.693551,0.2815820315792648,0.06162077073968137,0.0,0.0,0.2815820315792648,0.06162077073968137,-999.0,-999.0,-999.0,-999.0
rf0570,1660,15.979763,15.964397,14.661959,0.004621506,0.015280723999999999,0.015280723999999999,0.36443335,0.023036492999999998,0.0,0.066998184,15.42095,14.6894,,9.882205,7.536283999999999,2.4641964,0.015365601000000001,0.0159643,-999.0,0.033389524,5707.1,-12.911595,0.0,8.75,7.6738997,8.785,0.006042323910395454,0.0,0.015749597703587196,0.0009718699995879563,0.021791921613982648,0.0009718699995879563,-999.0,-999.0,-999.0,-999.0
rf0571,1661,14.195785999999998,14.494088,,0.0030059809999999996,0.011721611000000002,0.011721611000000002,0.59187484,2.1500988,0.0,0.0,13.0805,11.992004,,,9.663273,3.9394587999999997,-0.2983017,0.012100913,-999.0,0.033389524,5510.44,-12.668508,0.2903,8.99,7.7627254,9.015,0.004830238802818223,0.0012914902233542318,-0.0,0.0,0.004830238802818223,0.0012914902233542318,-999.0,-999.0,-999.0,-999.0
rf0114,1662,10.093192,10.148987,10.357936,0.001141548,0.003257752,0.003257752,0.3268974,0.018825948000000002,0.07823839999999999,0.0,9.898985,10.12685,9.6202,,246.12854,141.36,-0.055794715999999994,0.0034519670000000002,-0.20894909,1.7961074000000001,5510.44,-16.470528,0.0603,10.79,8.531265,10.792387,0.16024225081331603,0.00889959163302353,0.09728158418849603,0.007010133274563476,0.2575238350018121,0.011328931977981174,-999.0,-999.0,-999.0,-999.0
rf0115,1663,13.578119000000001,13.622429,12.118603,0.001034737,0.002928734,0.002928734,0.11229294,0.18685307,,0.0,13.064,13.1133,10.3752,,36.652283000000004,14.666664,-0.044309615999999996,0.0031061490000000003,1.5038261,0.16726674,5510.44,-15.252278,0.042,9.65,8.009774,9.659831,0.05217673448789587,0.002018374097603452,0.0,,0.05217673448789587,,-999.0,-999.0,-999.0,-999.0
rf0572,1664,14.2533,14.213367000000002,,0.008946419,0.029873847999999998,0.029873847999999998,0.854814,0.9216858,0.0,0.0,13.45985,13.318648999999999,,,5.4224453,1.8275415000000002,0.03993225,0.031184694,-999.0,0.033389524,5510.44,-15.256764,0.0692,8.71,8.938147,9.139915,0.05239276795144338,0.003339283690771629,-0.0,0.0,0.05239276795144338,0.003339283690771629,-999.0,-999.0,-999.0,-999.0
rf0573,1665,17.188515,17.05175,,0.005262375,0.01571083,0.01571083,0.804165,0.91907406,0.0,0.0,15.1493,15.09265,,,4.4956527,1.7255603,0.13676453,0.01656873,-999.0,0.033389524,5510.44,-13.975287,0.2025,8.2300005,7.894806,8.3949995,0.016094640897597937,0.0030018006825916466,-0.0,0.0,0.016094640897597937,0.0030018006825916466,-999.0,-999.0,-999.0,-999.0
rf0116,1666,13.411122,13.527072,13.000439,0.0014572139999999999,0.004685402,0.004685402,0.031738499999999996,,0.0,0.0,13.280951000000002,13.3491,,,35.75571,13.148276999999998,-0.11594963,0.004906777,0.52663326,0.09501573,5510.44,-13.837096,0.0485,9.49,8.033648,9.504926,0.014171139853717901,0.000633027574647437,-0.0,0.0,0.014171139853717901,0.000633027574647437,-999.0,-999.0,-999.0,-999.0
rf0574,1667,17.9573,17.653046,13.820242000000002,0.005197525,0.015911102,0.015911102,1.366563,0.6962656,1.8367074,0.0788746,15.600598999999999,15.678551,11.3626,10.5821,3.7392410000000003,1.5595117,0.30425453,0.0167385,3.8328037000000004,0.11190241599999999,5896.2,-15.465573,0.1805,7.7700005,8.441037,8.525001,0.06350302867695437,0.010557167182771653,0.008823176006140227,0.0006409701317540016,0.0723262046830946,0.010576607283755575,-999.0,-999.0,-999.0,-999.0
rf0117,1668,14.621428,14.590691,13.100655,0.002363205,0.007263184000000001,0.007263184000000001,0.08372363,0.1808806,,0.0,14.29105,13.2106,2.51455,,15.889353,5.692025,0.030736923,0.0076379690000000005,1.4900360000000001,0.6506238,5280.4,-16.253208,0.0625,8.89,9.030485,9.266929,0.13117452474965832,0.007551014858436011,0.0,,0.13117452474965832,,-999.0,-999.0,-999.0,-999.0
rf0118,1669,15.736451999999998,15.736155499999999,,0.004954338,0.016152382,0.016152382,0.03141284,0.42693257,0.0,0.0,,15.085751,,,6.5229454,2.1578085,0.000296593,0.016895115,-999.0,0.033389524,5879.2,-16.331982,0.1308,8.27,9.349751,9.38447,0.14104534887400974,0.016991900431608184,-0.0,0.0,0.14104534887400974,0.016991900431608184,-999.0,-999.0,-999.0,-999.0
rf0119,1670,15.598816000000001,15.483766000000001,13.418258999999999,0.005122662,0.015854359,0.015854359,0.47009300000000004,0.04250384,0.11759000000000001,0.0,14.87675,14.6471,12.9683,,6.928340400000001,2.5998063,0.115050316,0.016661403999999998,2.0655069999999998,0.7626632,5605.6,-16.175812,0.0509,8.49,8.624113,8.863243,0.12214930552610918,0.005726437528378165,0.004609589218682285,0.000499238759700015,0.12675889474479146,0.005748158496910522,-999.0,-999.0,-999.0,-999.0
rf0120,1671,16.508448,16.350673999999998,,0.005310059000000001,0.013957977,0.013957977,0.7454198000000001,0.5652393,0.0,0.185141,14.9132,14.9606,,11.6002,4.9424267,1.6913234000000001,0.15777397,0.014933916,-999.0,0.033389524,5242.3,-15.3764105,0.1503,8.01,8.958683,9.005,0.05849658359656575,0.008097766985924645,0.0027307642443718757,0.0004656530939574601,0.061227347840937626,0.008111144368228398,-999.0,-999.0,-999.0,-999.0
rf0121,1672,15.970835999999998,16.340113,,0.0054416659999999995,0.030227661,0.030227661,0.5034309,,0.0,0.0,14.90115,15.3046,,,5.395082,1.6135721,-0.369277,0.030713567999999997,-999.0,0.033389524,5265.9,-15.393821,0.0548,8.07,8.321912,8.515,0.059442139576843855,0.0030002024621850636,-0.0,0.0,0.059442139576843855,0.0030002024621850636,-999.0,-999.0,-999.0,-999.0
rf0122,1673,15.968473000000001,15.568478,,0.002464771,0.004749537,0.004749537,0.24115701,0.53327847,0.0,0.0543311,15.0455,13.211599,,10.0459,9.525518,3.6435883000000002,0.3999958,0.005351,-999.0,0.033389524,5610.2,-16.296581,0.122,8.25,9.55827,9.579118,0.13652077034329996,0.01534030723175832,0.013089321064992974,0.0006549999977873677,0.14961009140829293,0.015354284449684983,-999.0,-999.0,-999.0,-999.0
rf0123,1674,15.687289999999999,15.603888000000001,15.711866,0.003573418,0.01112318,0.01112318,0.25611639999999997,6.720032000000001,0.0,0.0,15.0585,11.78652,,,8.342365,3.3366334,0.08340263,0.011683084,-999.0,0.033389524,5291.7,-15.905053,0.0776,8.39,8.246069,8.625,0.09518901476502012,0.006803373828404179,-0.0,0.0,0.09518901476502012,0.006803373828404179,-999.0,-999.0,-999.0,-999.0
rf0124,1675,10.426257000000001,10.695488000000001,7.359928,0.000494957,0.001173973,0.001173973,0.03141284,0.01756239,0.01071588,0.028462911,,,7.25488,4.1449203,217.71558,130.01018,-0.26923084,0.002484687,3.3355598,0.033389524,5792.8,-17.963902,0.0196,10.43,8.840252,10.441029,0.6340556745557904,0.0114461476325936,-999.0,-999.0,2.7088043214084836,0.043728141605019956,-999.0,-999.0,-999.0,-999.0
rf0125,1676,11.459567999999999,11.425267999999999,8.689603,0.00080204,0.001984596,0.001984596,0.03434352,0.031157244,0.13703120000000002,0.73233354,11.267349000000001,11.2539,8.484095,7.1420699999999995,164.45737,86.52606,0.03429985,0.002484687,2.7356653,0.034282003,5579.7,-17.43515,0.0467,10.25,9.304429,10.296633,0.3896063720120057,0.016757866341050188,0.2840022137354509,0.03584403281411708,0.6736085857474566,0.039567926059928954,-999.0,-999.0,-999.0,-999.0
