name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,enuvmag_flag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rf0562,1625,-999.0,16.808273,,-999.0,-999.0,,0.0009489063,0.551058,0.004486085,0.0068435697,0.0,19.0916,0.0,-999.0,-999.0,-999.0,-999.0,0.030087855,-999.0,0.12377995,5440.226352701588,-12.362,0.77,False,8.400770407634107,7.898888682741452,8.51965010906093,0.0036422208061432423,0.0025830491867544075,-999.0,-999.0,0.0036422208061432423,0.0025830491867544075,-999.0,-999.0,-999.0,-999.0
rf0087,1626,12.343237,12.389342999999998,12.328078999999999,0.0006608963,0.0015058517000000001,0.32223415,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,12.087,-999.0,-999.0,70.40473,34.845909999999996,-0.04610634,0.030087855,0.061264038,0.34385625,5440.226352701588,-15.519,0.27899999999999997,False,10.022019603095043,8.720111067900508,10.04316710722417,0.06670621070581458,0.0171413946641563,-999.0,-999.0,0.06670621070581458,0.0171413946641563,-999.0,-999.0,-999.0,-999.0
rf0088,1627,14.343,14.540578,12.870271,0.0030536652,0.010761261000000001,0.9532851999999999,0.00200844,0.00251353,0.004486085,0.0068435697,13.6601,-999.0,-999.0,0.0,12.212681,3.9459832,-0.19757748,0.032017644,1.6703072,0.9608686,5630.200000000003,-14.602,0.081,False,9.001858543571089,7.593207130058854,9.018484753962472,0.02866594550614937,0.0021385872330888737,-999.0,-999.0,0.02866594550614937,0.0021385872330888737,-999.0,-999.0,-999.0,-999.0
rf0089,1628,15.331884,15.1662245,,0.0070848465,0.022019386000000002,,0.012414,0.00251353,0.004486085,0.0068435697,15.5603,-999.0,-999.0,0.0,5.950988300000001,2.2795042999999997,0.1656599,0.037882034,-999.0,0.12377995,5365.1,-16.551,0.23199999999999998,False,8.521280000158555,9.047311320559725,9.160529184076669,0.17257038616815482,0.036874822277784255,-999.0,-999.0,0.17257038616815482,0.036874822277784255,-999.0,-999.0,-999.0,-999.0
rf0090,1629,15.051504000000001,15.159054999999999,,0.001522541,0.0050621033,,0.0009489063,0.0113163,0.004486085,0.0068435697,0.0,14.5468,-999.0,-999.0,17.638634,5.676488,-0.10755062,0.030462157000000004,-999.0,0.12377995,5440.226352701588,-12.708,0.8340000000000001,False,8.900355605608098,7.521449941743481,8.918136671108726,0.0050091757672856745,0.0038477602308996653,-999.0,-999.0,0.0050091757672856745,0.0038477602308996653,-999.0,-999.0,-999.0,-999.0
rf0091,1630,15.583634,15.689772,13.333803,0.0033311844,0.011847496,0.41589546,0.00517368,0.0173016,0.176571,0.0068435697,14.7743,14.8385,13.6189,0.0,10.853508999999999,2.9006803,-0.106137276,0.032426223,2.3559685,0.43302357,4730.2,-15.546,0.084,False,8.019890307446842,8.695269345512592,8.778472487738997,0.06838585340141849,0.005290798686223093,-999.0,-999.0,0.06838585340141849,0.005290798686223093,-999.0,-999.0,-999.0,-999.0
rf0092,1631,12.120004,12.056713,9.130677,0.0006713867,0.0014076232999999999,0.0198555,0.0009489063,0.00251353,0.004486085,0.0068435697,11.8489,11.7877,8.762089999999999,6.49257,86.616714,43.774570000000004,0.06329059599999999,0.030087855,2.926036,0.12377995,5440.226352701588,-17.695,0.02,False,9.921598570847367,8.542758743717654,9.939382277620153,0.49495563265864606,0.00911741969162589,0.26686403182224044,0.0011107724624183702,0.7618196644808866,0.009184833003191431,-999.0,-999.0,-999.0,-999.0
rf0093,1632,10.503212,10.530505999999999,9.598073,0.00044822693,0.00086021423,0.06317043,0.0009489063,0.00251353,0.004486085,0.0068435697,10.3652,10.4754,-999.0,-999.0,196.85638,117.697556,-0.027294159,0.030087855,0.9324331,0.13561432,5440.226352701588,-16.707,0.034,False,10.721535874252847,9.289220952495668,10.73729620736813,0.19923529213449012,0.0062390845058738105,-999.0,-999.0,0.19923529213449012,0.0062390845058738105,-999.0,-999.0,-999.0,-999.0
rf0094,1633,10.09273,10.217010499999999,,0.0015640259,0.005363464399999999,,0.0009489063,0.00283241,0.004486085,0.0068435697,10.1458,10.5002,-999.0,-999.0,404.8499,231.41407999999998,-0.12428093,0.03051578,-999.0,0.12377995,5440.226352701588,-16.883,0.14,False,10.88154053117447,9.125970664417704,10.889098929309474,0.23429675352437762,0.03021133987211947,-999.0,-999.0,0.23429675352437762,0.03021133987211947,-999.0,-999.0,-999.0,-999.0
rf0563,1634,15.476496,15.50581,,0.0030412674,0.009721756,,0.00549316,0.112352,0.004486085,0.0068435697,14.9024,16.3909,0.0,-999.0,11.105678,3.6212306000000005,-0.029314041000000002,0.0316822,-999.0,0.12377995,5440.226352701588,-13.249,0.773,False,8.780782997735765,7.909561381172386,8.835594149131927,0.008244536991666057,0.005869774874070434,-999.0,-999.0,0.008244536991666057,0.005869774874070434,-999.0,-999.0,-999.0,-999.0
rf0095,1635,14.747485000000001,14.739479000000001,,0.00493145,0.01835537,,0.011892299999999998,0.0122185,0.004486085,0.0068435697,15.2806,14.232999999999999,-999.0,-999.0,11.115026,3.1567543,0.008006095999999999,0.035513922999999996,-999.0,0.12377995,5347.600000000001,-13.365,1.065,False,8.92124136452399,7.6136330318372725,8.942119658643962,0.009174159173200873,0.00899894419716391,-999.0,-999.0,0.009174159173200873,0.00899894419716391,-999.0,-999.0,-999.0,-999.0
rf0564,1636,-999.0,15.560573000000002,,-999.0,-999.0,,0.0009489063,0.0126133,0.004486085,0.33866799999999997,0.0,14.787,0.0,12.4321,-999.0,-999.0,-999.0,0.030087855,-999.0,0.12377995,5440.226352701588,-13.447000000000001,0.336,False,8.442143139528362,8.22251532186456,8.647097303200114,0.009893871623590254,0.0030618310883967358,-999.0,-999.0,0.009893871623590254,0.0030618310883967358,-999.0,-999.0,-999.0,-999.0
rf0096,1637,13.658838000000001,13.757462,,0.0016536713,0.0050277709999999995,,0.00275707,0.00918388,0.004486085,0.0068435697,13.669,13.8336,-999.0,-999.0,31.02376,11.583592,-0.098623276,0.030463307999999998,-999.0,0.12377995,5440.226352701588,-13.876,1.045,False,9.562169858834334,8.015800553456446,9.574340555716676,0.014688121993498962,0.014137032011957037,-999.0,-999.0,0.014688121993498962,0.014137032011957037,-999.0,-999.0,-999.0,-999.0
rf0097,1638,9.899413000000001,9.952283999999999,9.599017,0.0007247925,0.002002716,0.23686123,0.0009489063,0.00251353,0.0760398,0.0068435697,9.771339999999999,9.851289999999999,11.4056,-999.0,399.31464,250.90682999999999,-0.05287075,0.030087855,0.35326672,0.26553202,5440.226352701588,-16.687,0.098,False,10.900981824769984,9.211113962372467,10.909762315861588,0.19559883823002147,0.017655012389323762,0.018311840591214705,0.0012824742235597098,0.21391067882123618,0.01770153108070798,-999.0,-999.0,-999.0,-999.0
rf0098,1639,11.729434,11.665747999999999,8.505034,0.0011110306,0.0019292831,0.026685715,0.0009489063,0.00251353,0.00684834,0.0194149,11.6225,11.6923,8.627410000000001,7.3707,139.5763,72.148895,0.06368637,0.030087855,3.1607132,0.12377995,5440.226352701588,-16.86,0.04,False,10.182306468638608,8.828959401981788,10.201142321103001,0.22938566336177496,0.008450880144053997,0.1906158375216371,0.0014930032980862303,0.42000150088341204,0.00858175005795802,-999.0,-999.0,-999.0,-999.0
rf0565,1640,15.6007395,15.741907999999999,,0.007985115,0.029198647,,0.019413,0.00251353,0.004486085,0.0068435697,16.0813,-999.0,0.0,-999.0,4.788404,1.6197171000000001,-0.1411686,0.04261834,-999.0,0.12377995,5811.800000000001,-15.321,0.055999999999999994,False,8.362255312286603,8.846510767887137,8.969676911126438,0.05558610851859744,0.0028670150846953736,-999.0,-999.0,0.05558610851859744,0.0028670150846953736,-999.0,-999.0,-999.0,-999.0
rf0099,1641,14.060217000000002,14.334767999999999,12.111934,0.002231598,0.008337975,0.39572240000000003,0.0009489063,0.0161667,0.004486085,0.0068435697,0.0,14.5196,-999.0,-999.0,20.467043,6.247502,-0.2745514,0.031217013,2.2228346,0.41360098,5440.226352701588,-17.614,0.059000000000000004,False,8.862470520157602,9.591557441272863,9.665862011640616,0.4593738518298445,0.024962838246697934,-999.0,-999.0,0.4593738518298445,0.024962838246697934,-999.0,-999.0,-999.0,-999.0
rf0100,1642,14.132851,14.206692000000002,,0.0019931793,0.0058517456,,0.0009489063,0.00738525,0.004486085,0.0068435697,0.0,13.6792,-999.0,-999.0,21.217106,7.358685,-0.073841095,0.030630307000000002,-999.0,0.12377995,5440.226352701588,-14.007,0.304,False,9.10079755426593,7.687450366345406,9.117248307311757,0.016571669792252545,0.004639973867286713,-999.0,-999.0,0.016571669792252545,0.004639973867286713,-999.0,-999.0,-999.0,-999.0
rf0101,1643,15.58076,15.829945,,0.003774643,0.014126301,,0.00979948,0.00251353,0.004486085,0.0068435697,15.526,-999.0,-999.0,0.0,8.687046,3.0594485000000002,-0.24918461,0.033373646,-999.0,0.12377995,5440.226352701588,-13.193,0.42,False,8.841405577988615,7.473776383387313,8.859644688126647,0.007830081292206794,0.003028943981341646,-999.0,-999.0,0.007830081292206794,0.003028943981341646,-999.0,-999.0,-999.0,-999.0
rf0102,1644,15.545687,15.369109,,0.008838654,0.024411201,,0.0143328,0.00251353,0.004486085,0.0068435697,15.5498,-999.0,-999.0,-999.0,7.450802,2.7829185,0.17657757,0.03967403,-999.0,0.12377995,6041.9000000000015,-17.219,0.226,False,8.442756727864461,9.560854957909315,9.592744178927003,0.3192759978861762,0.06645847785682922,-999.0,-999.0,0.3192759978861762,0.06645847785682922,-999.0,-999.0,-999.0,-999.0
rf0103,1645,14.175434,13.993172,11.800687,0.0027580261,0.006436348000000001,0.25266647,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,11.8819,0.0,0.0,14.219674,5.6506767,0.18226242,0.030806383,2.1924848999999997,0.2797888,5425.300000000001,-15.860999999999999,0.052000000000000005,False,9.08141102887123,8.480916149409042,9.178634515806106,0.0914042250515385,0.004377692925639196,-999.0,-999.0,0.0914042250515385,0.004377692925639196,-999.0,-999.0,-999.0,-999.0
rf0104,1646,15.048785999999998,15.201791,13.328687,0.0039625170000000005,0.011434555,0.8237542999999999,0.00653172,0.036531400000000006,0.004486085,0.21671100000000001,14.7507,15.4203,-999.0,11.2327,9.935813000000001,3.3272800000000005,-0.15300465,0.03234889,1.8731041000000002,0.83252746,5408.4000000000015,-16.233,0.022000000000000002,False,8.641374494213471,8.905006446878822,9.093924893348698,0.1287556426737916,0.0026089432464439597,0.0040773511192774125,0.0008138319736759351,0.132832993793069,0.0027329301755703193,-999.0,-999.0,-999.0,-999.0
rf0105,1647,16.794971,16.932024,15.255441000000001,0.0026245116999999997,0.008947372,0.6048011999999999,0.0009489063,0.021957400000000002,0.22235300000000002,0.0068435697,0.0,15.8789,14.5237,-999.0,7.955019999999999,2.591556,-0.13705254,0.031415656,1.6765832999999999,0.6166559,6014.3,-16.424,0.442,False,8.202696853250469,8.558561571785342,8.717132751476177,0.15352046279922535,0.06249772666683256,-999.0,-999.0,0.15352046279922535,0.06249772666683256,-999.0,-999.0,-999.0,-999.0
rf0106,1648,13.631341,13.955729000000002,,0.0045051575,0.041456223,,0.00504208,0.00251353,0.004486085,0.0068435697,13.9056,-999.0,0.0,-999.0,25.696920000000002,11.02405,-0.32438755,0.05137037,-999.0,0.12377995,5308.2,-17.535999999999998,0.068,False,9.041156103962306,9.584290405326026,9.693642546755209,0.4275296811872807,0.02677631840342982,-999.0,-999.0,0.4275296811872807,0.02677631840342982,-999.0,-999.0,-999.0,-999.0
rf0107,1649,14.97468,14.8699875,14.743163000000001,0.0017967223999999999,0.0043907166,0.82672596,0.0009489063,0.00876331,0.004486085,0.0068435697,0.0,14.1872,0.0,-999.0,15.25317,6.228372,0.10469246,0.030372793,0.12682438,0.8354011,5291.300000000001,-16.725,0.044000000000000004,False,8.501118226611444,8.905931945724788,9.050107140237118,0.20256586875896324,0.008209082635666482,-999.0,-999.0,0.20256586875896324,0.008209082635666482,-999.0,-999.0,-999.0,-999.0
rf0108,1650,15.381792,15.112411499999999,13.629897,0.0034046172999999996,0.007994652,0.9884615,0.00704956,0.011842700000000001,0.0819941,0.0402403,15.203,14.4435,13.1259,9.47365,10.426292,4.1818814,0.26938057,0.031233089,1.4825144,0.99575096,5975.4000000000015,-14.887,0.040999999999999995,False,8.702612093244896,8.8442954644137,9.080236145128609,0.03727059027265536,0.0014074267713300476,0.014841707577799464,0.0004965197950934769,0.052112297850454826,0.001492441631547509,-999.0,-999.0,-999.0,-999.0
rf0109,1651,13.363662,13.366260999999998,10.557738,0.0011796951,0.003665924,0.06819248,0.00131798,0.00781727,0.019624700000000002,0.0223608,12.8912,13.0929,10.2292,7.8042300000000004,43.73919,16.646778,-0.0025987625,0.030246167999999997,2.8085222,0.13807120000000003,5564.3,-17.304000000000002,0.049,False,9.361715277538536,9.58725865772216,9.789996834611436,0.3452759039486381,0.01558253212828273,0.07905216223914338,0.0011636536564000651,0.4243280661877815,0.015625920688427185,-999.0,-999.0,-999.0,-999.0
rf0566,1652,16.948193,17.60401,14.739506,0.008089542,0.022401928999999998,1.404311,0.0101099,0.00251353,0.234098,0.0068435697,15.9681,0.0,14.748,0.0,3.9086241999999998,0.99039364,-0.65581703,0.038305182,2.8645039,1.4096066999999999,5923.5,-14.732999999999999,0.71,False,8.082498148270924,8.188370399879124,8.439682503022572,0.0323419551812592,0.021149509501536365,-999.0,-999.0,0.0323419551812592,0.021149509501536365,-999.0,-999.0,-999.0,-999.0
rf0567,1653,16.693642,16.653934,13.057596,0.009567499,0.026690722000000004,0.34542227,0.0125556,0.00251353,0.004486085,0.0068435697,15.7675,-999.0,-999.0,-999.0,2.7839897000000002,1.3543731,0.039707184,0.041278705,3.5963383,0.36664554,5505.7,-14.307,0.293,False,8.16158656590497,8.175337056637115,8.469546225108125,0.021845715372768804,0.005895349695598657,-999.0,-999.0,0.021845715372768804,0.005895349695598657,-999.0,-999.0,-999.0,-999.0
rf0110,1654,16.74575,17.622591,,0.020463943000000002,0.16704560000000002,,0.0009489063,0.00251353,0.004486085,0.0068435697,-999.0,-999.0,-999.0,-999.0,1.8557441000000003,0.6461616,-999.0,0.030087855,-999.0,0.12377995,6132.5,-15.708,0.121,False,8.162953357157457,9.003372426058325,9.061952008654671,0.07939008573412239,0.008847637512436828,-999.0,-999.0,0.07939008573412239,0.008847637512436828,-999.0,-999.0,-999.0,-999.0
rf0111,1655,14.02982,14.079123999999998,11.852404,0.0019235610999999999,0.005506515500000001,0.20007324,0.00304222,0.0193405,0.004486085,0.782048,13.7501,14.4104,-999.0,12.3332,23.061104,9.302321000000001,-0.04930401,0.03056177,2.2267208,0.23336586,5367.6655248645475,-17.23,0.019,False,8.921199398596322,8.764416572343556,9.150874831887863,0.32252714404072225,0.005644111074051252,-999.0,-999.0,0.32252714404072225,0.005644111074051252,-999.0,-999.0,-999.0,-999.0
rf0112,1656,15.909378,17.974806,,0.009481907,0.20533216,,0.0009489063,0.00251353,0.004486085,0.0068435697,-999.0,-999.0,-999.0,-999.0,5.480578400000001,2.319569,-999.0,0.030087855,-999.0,0.12377995,5357.300000000002,-15.655,0.096,False,8.401263076744536,8.773628838239127,8.92721875634935,0.07560774247831024,0.00668518121262682,-999.0,-999.0,0.07560774247831024,0.00668518121262682,-999.0,-999.0,-999.0,-999.0
rf0568,1657,14.987217000000001,14.535578,11.640517,0.009507179000000001,0.023141861,0.45241833,0.00744534,0.011857,0.026449200000000003,0.0464153,14.8864,14.3698,11.3426,9.83847,8.024347,3.019915,0.45163918,0.03906318,2.8950605,0.46863407,5367.6655248645475,-13.392000000000001,1.2409999999999999,False,8.601239712819043,8.224592716828155,8.753558735638487,0.00940516179320476,0.010750130403883193,0.016698065129876257,0.0003860959360132185,0.026103226923081015,0.010757061577043227,-999.0,-999.0,-999.0,-999.0
rf0569,1658,16.67609,17.096466,,0.0039787291999999995,0.020401001000000002,,0.0009489063,0.09220310000000001,1.8544900000000002,0.0881062,0.0,17.1248,17.8423,10.5641,5.4979949999999995,1.8545046000000003,-0.42037582,0.036497,-999.0,0.12377995,6163.0,-15.183,0.337,False,8.063020330425326,8.762160441494817,8.841313341046758,0.048951530061014624,0.01519399054601568,-999.0,-999.0,0.048951530061014624,0.01519399054601568,-999.0,-999.0,-999.0,-999.0
rf0113,1659,10.324709,10.407705,8.590911,0.0051288605,0.017653465,1.6852646,0.0009489063,0.00251353,0.00761032,0.0184755,10.3249,10.4079,8.590639999999999,6.56308,268.84787,141.53516000000002,-0.08299637,0.035184514,1.8167944,1.6896238000000001,5367.6655248645475,-17.083,0.23800000000000002,False,10.701417519291637,8.600169689997701,10.70484379429799,0.28168665390868125,0.06174743306565989,0.2672558510009317,0.002655300396645822,0.5489425049096129,0.06180449911126678,-999.0,-999.0,-999.0,-999.0
rf0570,1660,15.979763,15.964397,14.661959,0.0046215057,0.015280723999999999,,0.0157986,0.00251353,0.004486085,0.07611180000000001,16.3343,-999.0,-999.0,9.83088,7.536283999999999,2.4641964,0.015365601000000001,0.033983216000000004,-999.0,0.12377995,5367.6655248645475,-12.912,0.0,False,8.762026559365276,7.99460543152821,8.830522550530015,0.006044581963871994,0.0,-999.0,-999.0,0.006044581963871994,0.0,-999.0,-999.0,-999.0,-999.0
rf0571,1661,14.195785999999998,14.494088,,0.0030059814,0.011721611000000002,,0.00152683,0.00997925,0.004486085,0.0068435697,13.7278,14.1351,-999.0,-999.0,9.663273,3.9394587999999997,-0.2983017,0.032348603,-999.0,0.12377995,5510.438360030512,-12.669,0.29,False,9.001577117501535,7.685896724140612,9.022079871996645,0.004832437779563152,0.001290743506509032,-999.0,-999.0,0.004832437779563152,0.001290743506509032,-999.0,-999.0,-999.0,-999.0
rf0114,1662,10.093192,10.148987,10.357936,0.0011415482000000001,0.0032577515000000003,1.7961043999999997,0.0009489063,0.00251353,0.004486085,0.0068435697,10.019,10.1101,-999.0,-999.0,246.12854,141.36,-0.055794715999999994,0.030197948,-0.20894909,1.8001116999999998,5510.438360030512,-16.471,0.06,False,10.801517243234274,8.527077649138969,10.803819707911327,0.16031208810384942,0.00885917338307213,-999.0,-999.0,0.16031208810384942,0.00885917338307213,-999.0,-999.0,-999.0,-999.0
rf0115,1663,13.578119000000001,13.622429,12.118603,0.0010347366,0.0029287338,0.1672411,0.00141144,0.00851345,0.004486085,0.0068435697,13.0928,13.3,-999.0,-999.0,36.652283000000004,14.666664,-0.044309615999999996,0.030160372999999997,1.5038261,0.20585957,5510.438360030512,-15.252,0.042,False,9.66194893412746,8.005455192091457,9.671423183956712,0.052163445650406905,0.0020178609755443816,-999.0,-999.0,0.052163445650406905,0.0020178609755443816,-999.0,-999.0,-999.0,-999.0
rf0572,1664,14.2533,14.213367000000002,,0.008946419,0.029873847999999998,,0.00410557,0.0106516,0.004486085,0.0068435697,14.2483,14.215,-999.0,-999.0,5.4224453,1.8275415000000002,0.03993225,0.04327222,-999.0,0.12377995,5510.438360030512,-15.257,0.069,False,8.721528238222167,8.933955460928514,9.141632510970592,0.05240422117572743,0.0033303589263017283,-999.0,-999.0,0.05240422117572743,0.0033303589263017283,-999.0,-999.0,-999.0,-999.0
rf0573,1665,17.188515,17.05175,,0.005262375,0.01571083,,0.00817585,0.0299397,0.004486085,0.0068435697,15.953,16.0116,0.0,-999.0,4.4956527,1.7255603,0.13676453,0.03427131,-999.0,0.12377995,5510.438360030512,-13.975,0.20199999999999999,False,8.241839831562727,7.873978863816711,8.396776540056209,0.016090378894669743,0.002993596899946208,-999.0,-999.0,0.016090378894669743,0.002993596899946208,-999.0,-999.0,-999.0,-999.0
rf0116,1666,13.411122,13.527072,13.000439,0.0014572144,0.004685402,0.09490013,0.00195312,0.00251353,0.004486085,0.0068435697,13.3763,-999.0,0.0,-999.0,35.75571,13.148276999999998,-0.11594963,0.030398626,0.52663326,0.15306205,5510.438360030512,-13.837,0.048,False,9.5014139249323,8.029490956779783,9.515823025534234,0.014169883216271825,0.0006264453477744787,-999.0,-999.0,0.014169883216271825,0.0006264453477744787,-999.0,-999.0,-999.0,-999.0
rf0574,1667,17.9573,17.653046,13.820242000000002,0.005197525,0.015911102,0.11076546,0.00933838,0.0476017,0.0132942,0.0068435697,16.3121,16.3752,11.3626,0.0,3.7392410000000003,1.5595117,0.30425453,0.03435371,3.8328037000000004,0.16407971,5896.2,-15.466,0.18,False,7.782439414058951,8.434116353701437,8.52154612886487,0.06352815914117843,0.01053208744011583,0.022379092542810675,0.0002740188001273393,0.0859072516839891,0.010535651481947798,-999.0,-999.0,-999.0,-999.0
rf0117,1668,14.621428,14.590691,13.100655,0.002363205,0.0072631836,0.65058327,0.00457764,0.00251353,0.004486085,0.0068435697,14.3281,-999.0,-999.0,-999.0,15.889353,5.692025,0.030736923,0.030957042999999997,1.4900360000000001,0.66159755,5280.4,-16.253,0.062,False,8.901094982168383,9.0264247835607,9.269295276170954,0.13114938879089696,0.007489169164112976,-999.0,-999.0,0.13114938879089696,0.007489169164112976,-999.0,-999.0,-999.0,-999.0
rf0118,1669,15.736451999999998,15.736155499999999,,0.004954338,0.016152382,,0.0009489063,0.015516299999999998,0.004486085,0.0068435697,0.0,15.3317,0.0,-999.0,6.5229454,2.1578085,0.0002965927,0.03443029,-999.0,0.12377995,5879.200000000003,-16.332,0.131,False,8.282402358431156,9.345295523717473,9.38133247817664,0.14104778516715524,0.01701818524234766,-999.0,-999.0,0.14104778516715524,0.01701818524234766,-999.0,-999.0,-999.0,-999.0
rf0119,1670,15.598816000000001,15.483766000000001,13.418258999999999,0.0051226616,0.015854359,0.7624984,0.0124831,0.147438,0.004486085,0.0068435697,15.5838,16.868,-999.0,0.0,6.928340400000001,2.5998063,0.115050316,0.034316212,2.0655069999999998,0.7720461,5605.600000000002,-16.176,0.051,False,8.501804828819889,8.61983763472394,8.865848824733408,0.12217047739728859,0.00573868156920285,-999.0,-999.0,0.12217047739728859,0.00573868156920285,-999.0,-999.0,-999.0,-999.0
rf0120,1671,16.508448,16.350673999999998,,0.0053100586,0.013957977,,0.00722408,0.0236225,0.004486085,0.0068435697,15.6573,15.5038,-999.0,-999.0,4.9424267,1.6913234000000001,0.15777397,0.03351152,-999.0,0.12377995,5242.3,-15.376,0.15,False,8.021011547736949,8.953094160281351,9.001119219877417,0.05847446687576461,0.00807854614493459,-999.0,-999.0,0.05847446687576461,0.00807854614493459,-999.0,-999.0,-999.0,-999.0
rf0121,1672,15.970835999999998,16.340113,,0.0054416656,0.030227661,,0.012160299999999999,0.00251353,0.004486085,0.0068435697,15.9459,-999.0,0.0,-999.0,5.395082,1.6135721,-0.369277,0.04293394,-999.0,0.12377995,5265.9,-15.394,0.055,False,8.081062619452506,8.345136642926468,8.53389920653777,0.059451972870904556,0.0030116509825958895,-999.0,-999.0,0.059451972870904556,0.0030116509825958895,-999.0,-999.0,-999.0,-999.0
rf0122,1673,15.968473000000001,15.568478,,0.0024647713000000003,0.0047495365,,0.00644445,0.00272131,0.004486085,0.0068435697,15.5041,13.732999999999999,-999.0,-999.0,9.525518,3.6435883000000002,0.3999958,0.030473484,-999.0,0.12377995,5610.200000000003,-16.297,0.122,False,8.261815092707725,9.553992860565552,9.575607811044998,0.1365734470520497,0.015346232784106047,-999.0,-999.0,0.1365734470520497,0.015346232784106047,-999.0,-999.0,-999.0,-999.0
rf0123,1674,15.687289999999999,15.603888000000001,15.711866,0.0035734177,0.01112318,,0.0009489063,0.0293236,0.004486085,0.0068435697,0.0,15.5171,-999.0,0.0,8.342365,3.3366334,0.08340263,0.032194633,-999.0,0.12377995,5291.7,-15.905,0.078,False,8.401119683679736,8.164507154280779,8.599761895555737,0.09518450833433409,0.006838117415207702,-999.0,-999.0,0.09518450833433409,0.006838117415207702,-999.0,-999.0,-999.0,-999.0
rf0124,1675,10.426257000000001,10.695488000000001,7.359928,0.00049495697,0.0011739731,0.009646416,0.0009489063,0.00251353,0.004486085,0.0068435697,0.0,0.0,7.2669,4.18182,217.71558,130.01018,-0.26923084,0.030087855,3.3355598,0.12377995,5792.800000000002,-17.964000000000002,0.02,False,10.442213813429454,8.835852802432003,10.452833281096236,0.6341124366359379,0.011680782751040352,-999.0,-999.0,0.6341124366359379,0.011680782751040352,-999.0,-999.0,-999.0,-999.0
rf0125,1676,11.459567999999999,11.425267999999999,8.689603,0.0008020401,0.0019845963,0.03422451,0.0009489063,0.00251353,0.00553989,0.030155200000000004,11.2801,11.3009,8.62889,7.87345,164.45737,86.52606,0.03429985,0.030087855,2.7356653,0.12480086,5490.2512154485885,-17.435,0.047,False,10.26174852751303,9.30017223805801,10.306778187972329,0.38955274676986223,0.016863192935766807,0.1666744571820303,0.0014263403311295028,0.5562272039518925,0.016923407538941504,-999.0,-999.0,-999.0,-999.0
rf0575,1677,17.445919,18.431286,15.410442999999999,0.008102416999999999,0.07040405,,0.014745699999999999,0.00251353,0.386113,0.0068435697,16.4388,-999.0,14.8483,-999.0,2.8811035,0.71971333,-0.9853668,0.076956995,-999.0,0.12377995,4580.4,-14.368,0.08900000000000001,False,7.519561783778998,8.297727457176077,8.364672186405524,0.023108208155108605,0.0018942267162057355,-999.0,-999.0,0.023108208155108605,0.0018942267162057355,-999.0,-999.0,-999.0,-999.0
rf0126,1678,12.091280000000001,12.198831,9.285309,0.0025110245000000003,0.009287834,0.1570921,0.0009489063,0.00411129,0.004486085,0.0068435697,0.0,12.2633,-999.0,-999.0,70.04205,34.259766,-0.10755062,0.031505067000000005,2.9135218,0.19789945,5396.4000000000015,-17.948,0.057999999999999996,False,9.841348088877183,9.808742805739596,10.126381357206055,0.6248363272057412,0.033378740451974136,-999.0,-999.0,0.6248363272057412,0.033378740451974136,-999.0,-999.0,-999.0,-999.0
rf0127,1679,13.054821,12.932112,10.796197,0.0006361007700000001,0.0012006760000000001,0.0359087,0.0009489063,0.00347614,0.012118299999999999,0.0068435697,12.6598,12.6804,10.001,-999.0,55.575559999999996,30.162203,0.12270927400000001,0.030087855,2.1359147999999997,0.12526323,5755.200000000002,-17.974,0.115,False,9.642131619328891,9.532111771436918,9.891626331557037,0.6399798067719377,0.0677859662929527,0.07472379155295177,0.0008340196441895943,0.7147035983248894,0.067791096871464,-999.0,-999.0,-999.0,-999.0
rf0128,1680,13.380170000000001,13.320620000000002,10.96917,0.0025596619,0.00774765,0.2442627,0.00239468,0.00251353,0.004486085,0.0068435697,13.3229,-999.0,-999.0,-999.0,26.848595,9.062984,0.059550285,0.031089837000000002,2.35145,0.27225778,5490.2512154485885,-17.653,0.023,False,9.061401022182398,9.620806906989387,9.726589473102004,0.47617464966486645,0.01008718037981587,-999.0,-999.0,0.47617464966486645,0.01008718037981587,-999.0,-999.0,-999.0,-999.0
rf0129,1681,12.905985000000001,12.877924,10.328688,0.0007591247599999999,0.0015792847,0.034934997999999995,0.0009489063,0.00251865,0.0124702,0.0367088,12.3361,12.1222,9.57569,8.284889999999999,74.783615,34.102753,0.028060913,0.030087855,2.5492362999999996,0.12499179,4642.9000000000015,-17.666,0.040999999999999995,False,9.399698990281998,9.495240564153404,9.751121796821325,0.48191036907383095,0.018198089964614098,0.058669932436821844,0.0008714737150664484,0.5405803015106528,0.018218944667467433,-999.0,-999.0,-999.0,-999.0
